acc_x,acc_y,acc_z,vec_x,vec_y,vec_z,thumb,index,middle,ring,pinky,label
0.314,-0.540,0.583,2.209,0.417,-1.419,0,27,39,141,338,rotation
0.289,-0.551,0.562,2.136,0.525,-1.500,0,27,40,138,338,rotation
0.234,-0.603,0.523,1.979,0.644,-1.517,0,25,39,135,337,rotation
0.170,-0.626,0.511,1.858,0.758,-1.458,0,25,39,137,335,rotation
0.105,-0.660,0.481,1.631,0.971,-1.325,0,25,39,135,334,rotation
0.075,-0.719,0.429,1.324,1.155,-1.207,0,25,39,132,334,rotation
0.038,-0.742,0.400,1.047,1.339,-1.098,0,25,38,132,332,rotation
-0.003,-0.775,0.365,0.765,1.648,-1.037,0,25,38,129,323,rotation
-0.014,-0.796,0.352,0.422,1.955,-0.984,0,25,39,125,324,rotation
-0.030,-0.813,0.309,0.197,2.333,-0.948,0,25,37,124,322,rotation
-0.035,-0.827,0.320,0.045,2.745,-0.841,0,25,36,122,318,rotation
-0.048,-0.835,0.317,-0.162,3.145,-0.679,0,25,37,119,317,rotation
-0.051,-0.857,0.341,-0.240,3.486,-0.449,0,24,35,115,317,rotation
-0.038,-0.847,0.356,-0.354,3.700,-0.126,0,24,35,114,317,rotation
-0.022,-0.852,0.408,-0.477,3.812,0.250,0,24,34,114,315,rotation
-0.030,-0.869,0.410,-0.535,3.885,0.694,0,25,35,117,318,rotation
-0.019,-0.886,0.415,-0.730,3.885,1.111,0,25,35,115,319,rotation
0.023,-0.867,0.422,-0.966,3.932,1.397,0,25,35,115,322,rotation
0.099,-0.817,0.429,-1.148,4.048,1.499,0,25,35,116,322,rotation
0.178,-0.765,0.452,-1.310,4.103,1.512,0,24,36,115,324,rotation
0.268,-0.737,0.441,-1.394,4.050,1.579,0,25,36,115,325,rotation
0.324,-0.703,0.436,-1.425,3.973,1.742,0,24,36,117,326,rotation
0.414,-0.664,0.410,-1.462,3.803,2.025,0,24,36,118,327,rotation
0.473,-0.676,0.381,-1.665,3.541,2.308,0,24,37,119,326,rotation
0.546,-0.638,0.361,-1.928,3.140,2.463,0,24,36,121,329,rotation
0.637,-0.598,0.341,-2.224,2.646,2.419,0,24,35,123,329,rotation
0.720,-0.542,0.318,-2.282,2.027,2.341,0,25,35,126,330,rotation
0.795,-0.481,0.338,-2.358,1.394,2.331,0,24,34,126,324,rotation
0.855,-0.411,0.346,-2.364,0.725,2.394,0,24,35,132,317,rotation
0.926,-0.358,0.373,-2.228,-0.019,2.424,0,24,35,134,316,rotation
0.990,-0.306,0.398,-2.012,-0.820,2.326,0,24,35,138,312,rotation
1.032,-0.264,0.444,-1.740,-1.613,2.201,0,24,36,137,312,rotation
1.102,-0.214,0.501,-1.273,-2.393,1.995,0,25,35,137,312,rotation
1.115,-0.153,0.543,-0.634,-3.204,1.700,0,25,35,136,310,rotation
1.076,-0.161,0.595,0.111,-4.044,1.464,0,26,35,138,307,rotation
1.050,-0.179,0.621,0.762,-4.366,1.301,0,26,35,138,305,rotation
0.972,-0.228,0.649,1.268,-4.366,1.171,0,26,35,139,302,rotation
0.884,-0.276,0.656,1.585,-4.366,1.028,0,26,35,139,303,rotation
0.793,-0.310,0.664,1.839,-4.366,0.839,0,26,35,139,303,rotation
0.677,-0.341,0.680,2.098,-4.366,0.663,0,26,36,138,310,rotation
0.572,-0.364,0.701,2.241,-4.366,0.512,0,26,36,138,309,rotation
0.459,-0.410,0.722,2.303,-4.366,0.344,0,26,33,138,310,rotation
0.376,-0.429,0.764,2.332,-4.366,0.142,0,26,34,138,310,rotation
0.293,-0.420,0.791,2.405,-3.837,-0.108,0,26,32,137,315,rotation
0.276,-0.410,0.828,2.525,-2.931,-0.317,0,26,34,137,317,rotation
0.260,-0.443,0.837,2.673,-2.155,-0.461,0,26,34,138,310,rotation
0.271,-0.486,0.835,2.722,-1.424,-0.561,0,27,34,137,313,rotation
0.285,-0.517,0.828,2.689,-0.730,-0.665,0,27,37,138,314,rotation
0.324,-0.531,0.808,2.633,-0.157,-0.777,0,27,37,138,315,rotation
0.354,-0.553,0.781,2.649,0.270,-0.880,0,27,36,141,313,rotation
0.394,-0.601,0.690,2.735,0.532,-0.978,0,27,36,140,313,rotation
0.391,-0.608,0.640,2.593,0.741,-1.070,0,26,35,142,314,rotation
0.367,-0.682,0.628,2.518,0.911,-1.200,0,26,35,141,315,rotation
0.310,-0.742,0.533,2.283,1.055,-1.242,0,26,35,141,313,rotation
0.255,-0.811,0.426,1.830,1.343,-1.229,0,26,36,139,313,rotation
0.232,-0.824,0.404,1.411,1.690,-1.153,0,26,35,138,312,rotation
0.155,-0.839,0.323,0.978,2.210,-1.023,0,26,36,137,313,rotation
0.109,-0.851,0.292,0.497,2.832,-0.878,0,25,36,135,312,rotation
0.091,-0.852,0.255,0.036,3.558,-0.800,0,25,36,133,309,rotation
0.128,-0.848,0.200,-0.372,4.316,-0.764,0,25,35,131,303,rotation
0.168,-0.827,0.184,-0.768,4.366,-0.703,0,26,35,129,307,rotation
0.190,-0.803,0.165,-1.013,4.366,-0.571,0,25,35,127,305,rotation
0.214,-0.772,0.129,-1.257,4.366,-0.385,0,25,36,125,309,rotation
0.230,-0.744,0.127,-1.519,4.366,-0.150,0,25,35,127,309,rotation
0.243,-0.752,0.104,-1.800,4.366,0.142,0,25,36,126,309,rotation
0.283,-0.715,0.103,-2.142,4.366,0.455,0,25,34,123,311,rotation
0.325,-0.694,0.079,-2.473,4.366,0.725,0,25,33,120,313,rotation
0.419,-0.628,0.098,-2.805,4.366,0.895,0,26,33,118,315,rotation
0.518,-0.546,0.143,-3.014,4.366,1.038,0,26,33,117,315,rotation
0.614,-0.462,0.183,-2.997,4.366,1.195,0,25,33,117,316,rotation
0.712,-0.417,0.247,-2.902,4.366,1.370,0,26,33,117,316,rotation
0.778,-0.383,0.264,-2.795,4.366,1.542,0,25,33,118,315,rotation
0.835,-0.390,0.281,-2.637,3.598,1.709,0,25,33,118,312,rotation
0.859,-0.405,0.280,-2.552,2.581,1.843,0,25,33,122,308,rotation
0.853,-0.418,0.270,-2.598,1.643,1.948,0,25,33,122,306,rotation
0.821,-0.388,0.256,-2.704,0.899,2.038,0,25,30,122,300,rotation
0.799,-0.345,0.241,-2.745,0.326,2.075,0,24,29,123,297,rotation
0.789,-0.308,0.273,-2.688,-0.069,2.109,0,24,28,122,297,rotation
0.782,-0.256,0.302,-2.597,-0.200,1.998,0,24,27,122,295,rotation
0.902,-0.195,0.341,-2.302,-0.270,1.720,0,23,28,121,294,rotation
0.941,-0.111,0.434,-1.744,-0.339,1.499,0,24,28,121,295,rotation
0.948,-0.107,0.499,-1.091,-0.436,1.503,0,25,27,122,299,rotation
0.966,-0.122,0.472,-0.508,-0.637,1.610,0,26,27,122,296,rotation
1.016,-0.167,0.483,-0.197,-0.771,1.665,0,26,27,124,301,rotation
1.072,-0.225,0.440,-0.107,-1.172,1.684,0,26,27,127,303,rotation
1.099,-0.236,0.398,-0.149,-1.766,1.705,0,26,28,129,306,rotation
1.103,-0.234,0.384,-0.155,-2.478,1.743,0,27,28,129,305,rotation
1.075,-0.211,0.385,-0.133,-3.049,1.782,0,26,28,129,309,rotation
1.079,-0.160,0.439,0.085,-3.497,1.743,0,27,28,132,310,rotation
1.049,-0.130,0.530,0.602,-3.967,1.647,0,27,29,131,310,rotation
0.990,-0.118,0.546,1.217,-4.366,1.601,0,27,28,132,309,rotation
0.954,-0.148,0.588,1.699,-4.366,1.607,0,27,28,130,311,rotation
0.905,-0.176,0.598,2.027,-4.366,1.674,0,27,28,133,313,rotation
0.850,-0.176,0.633,2.230,-4.366,1.790,0,27,28,134,312,rotation
0.776,-0.208,0.619,2.390,-4.366,1.861,0,27,28,134,314,rotation
0.725,-0.232,0.635,2.495,-4.366,1.832,0,26,28,135,314,rotation
0.645,-0.204,0.672,2.676,-4.366,1.710,0,26,29,137,312,rotation
0.539,-0.195,0.734,3.004,-4.366,1.480,0,27,29,134,313,rotation
0.414,-0.197,0.770,3.411,-4.366,1.202,0,27,29,135,312,rotation
0.308,-0.235,0.767,3.594,-4.366,0.886,0,26,29,134,311,rotation
0.204,-0.234,0.717,3.642,-4.296,0.549,0,26,29,132,315,rotation
0.170,-0.285,0.768,3.486,-3.154,0.203,0,27,30,132,312,rotation
0.168,-0.326,0.811,3.378,-2.085,-0.059,0,27,29,132,309,rotation
0.221,-0.365,0.794,3.131,-1.055,-0.242,0,27,31,133,310,rotation
0.305,-0.395,0.770,2.865,-0.257,-0.397,0,27,32,133,308,rotation
0.383,-0.420,0.789,2.496,0.451,-0.548,0,27,33,130,309,rotation
0.467,-0.397,0.790,2.326,0.889,-0.712,0,27,34,130,309,rotation
0.509,-0.404,0.781,2.337,1.102,-0.874,0,26,34,130,309,rotation
0.531,-0.433,0.740,2.332,1.172,-1.050,0,26,34,131,310,rotation
0.526,-0.483,0.672,2.333,1.191,-1.218,0,25,35,132,310,rotation
0.469,-0.524,0.622,2.273,1.301,-1.349,0,25,35,132,308,rotation
0.461,-0.548,0.602,2.074,1.411,-1.421,0,25,34,132,307,rotation
0.465,-0.558,0.545,1.912,1.530,-1.510,0,24,34,131,302,rotation
0.443,-0.602,0.544,1.816,1.542,-1.542,0,25,33,130,298,rotation
0.407,-0.674,0.502,1.634,1.635,-1.498,0,25,34,122,298,rotation
0.344,-0.730,0.435,1.268,1.841,-1.382,0,25,31,123,297,rotation
0.254,-0.765,0.388,0.834,2.206,-1.271,0,25,33,122,298,rotation
0.214,-0.760,0.343,0.345,2.732,-1.149,0,26,33,121,301,rotation
0.199,-0.723,0.337,-0.045,3.374,-1.001,0,25,33,122,306,rotation
0.207,-0.700,0.342,-0.334,3.973,-0.816,0,25,33,122,306,rotation
0.233,-0.668,0.342,-0.536,4.366,-0.640,0,25,31,122,308,rotation
0.274,-0.625,0.358,-0.640,4.366,-0.474,0,25,33,122,309,rotation
0.300,-0.606,0.384,-0.653,4.366,-0.293,0,25,33,122,310,rotation
0.307,-0.611,0.418,-0.693,4.366,-0.106,0,26,33,122,311,rotation
0.315,-0.640,0.426,-0.775,4.366,0.122,0,25,33,122,311,rotation
0.337,-0.662,0.389,-0.940,4.366,0.391,0,26,33,122,312,rotation
0.359,-0.677,0.365,-1.172,4.337,0.679,0,25,33,122,314,rotation
0.378,-0.663,0.352,-1.452,4.101,0.931,0,26,33,122,315,rotation
0.415,-0.629,0.352,-1.684,3.883,1.086,0,26,33,123,316,rotation
0.457,-0.598,0.330,-1.819,3.661,1.215,0,26,34,122,317,rotation
0.497,-0.570,0.327,-1.949,3.461,1.401,0,26,33,123,319,rotation
0.576,-0.528,0.305,-2.137,3.269,1.531,0,25,34,123,321,rotation
0.678,-0.488,0.332,-2.208,2.946,1.594,0,25,34,123,322,rotation
0.744,-0.459,0.336,-2.151,2.393,1.618,0,25,34,125,322,rotation
0.801,-0.439,0.315,-2.170,1.810,1.704,0,25,33,130,321,rotation
0.799,-0.438,0.302,-2.289,1.189,1.865,0,25,33,132,322,rotation
0.783,-0.420,0.279,-2.473,0.611,2.092,0,25,33,137,323,rotation
0.768,-0.375,0.273,-2.741,0.116,2.327,0,25,31,139,318,rotation
0.811,-0.294,0.267,-2.942,-0.183,2.446,0,26,33,139,317,rotation
0.940,-0.188,0.305,-2.751,-0.454,2.241,0,26,34,141,318,rotation
1.035,-0.065,0.388,-2.115,-0.751,1.750,0,27,33,139,317,rotation
1.038,-0.001,0.463,-1.238,-1.111,1.362,0,27,34,139,315,rotation
1.041,-0.009,0.503,-0.380,-1.331,1.160,0,27,34,139,314,rotation
1.063,-0.077,0.535,0.174,-1.511,1.132,0,27,34,139,312,rotation
1.058,-0.149,0.536,0.445,-1.841,1.170,0,26,33,141,312,rotation
1.037,-0.213,0.524,0.514,-2.394,1.253,0,26,33,141,313,rotation
0.980,-0.251,0.512,0.496,-2.939,1.311,0,26,38,141,312,rotation
0.919,-0.275,0.504,0.433,-3.287,1.383,0,26,33,142,315,rotation
0.843,-0.296,0.500,0.325,-3.383,1.457,0,27,33,142,316,rotation
0.791,-0.305,0.500,0.203,-3.271,1.503,0,26,33,141,313,rotation
0.783,-0.274,0.543,0.197,-3.048,1.450,0,26,33,141,312,rotation
0.833,-0.242,0.569,0.414,-2.841,1.294,0,26,33,139,311,rotation
0.867,-0.199,0.612,0.786,-2.721,1.106,0,26,33,139,310,rotation
0.862,-0.178,0.644,1.249,-2.792,0.946,0,26,33,139,310,rotation
0.894,-0.195,0.678,1.679,-2.952,0.837,0,26,33,141,310,rotation
0.866,-0.208,0.655,2.005,-3.152,0.788,0,26,33,141,311,rotation
0.828,-0.249,0.643,2.233,-3.447,0.721,0,26,33,141,310,rotation
0.753,-0.297,0.614,2.389,-3.625,0.607,0,26,33,142,310,rotation
0.686,-0.312,0.618,2.498,-3.661,0.475,0,27,33,141,310,rotation
0.631,-0.331,0.609,2.587,-3.595,0.307,0,26,33,142,309,rotation
0.566,-0.344,0.621,2.618,-3.378,0.118,0,27,33,141,309,rotation
0.550,-0.319,0.669,2.702,-3.058,-0.177,0,27,32,140,308,rotation
0.539,-0.289,0.676,2.905,-2.652,-0.522,0,27,33,140,306,rotation
0.497,-0.313,0.703,3.159,-2.149,-0.884,0,26,33,138,303,rotation
0.454,-0.331,0.721,3.360,-1.651,-1.205,0,26,31,135,298,rotation
0.432,-0.376,0.694,3.383,-1.025,-1.466,0,26,31,129,289,rotation
0.433,-0.423,0.699,3.241,-0.373,-1.665,0,26,33,121,285,rotation
0.438,-0.475,0.682,3.077,0.120,-1.823,0,25,33,119,285,rotation
0.448,-0.553,0.637,2.836,0.415,-1.903,0,24,33,119,285,rotation
0.436,-0.633,0.595,2.461,0.620,-1.926,0,24,33,114,283,rotation
0.392,-0.692,0.540,2.035,0.713,-1.907,0,24,34,115,282,rotation
0.354,-0.734,0.476,1.584,0.833,-1.870,0,23,29,114,281,rotation
0.296,-0.728,0.444,1.058,1.072,-1.836,0,23,33,113,283,rotation
0.266,-0.729,0.412,0.591,1.367,-1.812,0,22,33,114,282,rotation
0.241,-0.689,0.406,0.199,1.684,-1.685,0,22,33,114,285,rotation
0.202,-0.656,0.405,0.006,1.977,-1.418,0,23,33,115,287,rotation
0.172,-0.651,0.454,-0.094,2.336,-1.114,0,24,33,114,285,rotation
0.126,-0.642,0.423,-0.215,2.788,-0.830,0,23,33,113,292,rotation
0.116,-0.661,0.408,-0.365,3.340,-0.580,0,23,33,114,298,rotation
0.143,-0.693,0.389,-0.532,3.876,-0.372,0,24,33,113,302,rotation
0.202,-0.697,0.373,-0.753,4.213,-0.131,0,24,33,113,302,rotation
0.215,-0.705,0.366,-1.060,4.366,0.116,0,24,33,114,311,rotation
0.247,-0.706,0.345,-1.369,4.366,0.397,0,23,33,113,312,rotation
0.301,-0.653,0.346,-1.757,4.366,0.648,0,25,34,117,316,rotation
0.397,-0.550,0.374,-2.002,4.366,0.776,0,25,33,115,317,rotation
0.486,-0.457,0.410,-1.973,4.366,0.810,0,24,33,116,321,rotation
0.567,-0.406,0.442,-1.758,3.997,0.863,0,24,33,117,322,rotation
0.612,-0.393,0.455,-1.525,3.545,0.911,0,25,33,118,322,rotation
0.636,-0.411,0.462,-1.361,3.102,0.970,0,25,33,121,325,rotation
0.654,-0.452,0.435,-1.394,2.799,1.061,0,25,34,121,330,rotation
0.689,-0.471,0.430,-1.516,2.482,1.168,0,25,35,122,330,rotation
0.704,-0.463,0.356,-1.750,2.207,1.291,0,24,35,134,330,rotation
0.718,-0.455,0.335,-2.010,1.886,1.437,0,25,34,137,330,rotation
0.750,-0.416,0.331,-2.239,1.514,1.578,0,26,34,139,332,rotation
0.800,-0.367,0.344,-2.295,1.101,1.652,0,26,34,139,330,rotation
0.842,-0.303,0.376,-2.176,0.672,1.627,0,25,34,142,327,rotation
0.863,-0.275,0.417,-1.875,0.178,1.582,0,26,30,142,326,rotation
0.885,-0.275,0.425,-1.616,-0.310,1.576,0,26,34,143,328,rotation
0.889,-0.278,0.454,-1.470,-0.667,1.700,0,27,35,145,330,rotation
0.908,-0.280,0.460,-1.387,-1.080,1.875,0,26,34,145,325,rotation
0.942,-0.276,0.463,-1.350,-1.567,2.033,0,26,33,144,326,rotation
0.953,-0.259,0.455,-1.289,-2.154,2.137,0,26,31,143,327,rotation
0.985,-0.246,0.476,-1.147,-2.751,2.179,0,26,35,145,325,rotation
1.045,-0.209,0.493,-0.883,-3.228,2.008,0,26,31,145,327,rotation
1.047,-0.135,0.562,-0.340,-3.668,1.748,0,26,31,145,325,rotation
0.984,-0.107,0.637,0.454,-4.106,1.583,0,26,30,145,326,rotation
0.916,-0.130,0.657,1.010,-4.236,1.508,0,26,31,143,327,rotation
0.897,-0.167,0.707,1.391,-4.230,1.466,0,26,31,143,326,rotation
0.854,-0.186,0.715,1.648,-4.339,1.413,0,26,31,145,326,rotation
0.847,-0.220,0.732,1.826,-4.366,1.309,0,26,31,145,326,rotation
0.796,-0.213,0.768,2.055,-4.366,1.191,0,26,34,146,327,rotation
0.695,-0.230,0.801,2.319,-4.366,1.064,0,26,34,145,325,rotation
0.593,-0.247,0.817,2.582,-4.366,0.927,0,26,34,143,326,rotation
0.549,-0.274,0.806,2.830,-4.366,0.753,0,27,34,144,326,rotation
0.462,-0.255,0.828,3.055,-4.366,0.529,0,27,34,142,326,rotation
0.420,-0.243,0.842,3.378,-4.105,0.241,0,26,34,143,326,rotation
0.358,-0.239,0.847,3.687,-3.692,-0.032,0,27,34,142,325,rotation
0.309,-0.259,0.841,3.929,-3.159,-0.287,0,27,34,139,324,rotation
0.290,-0.287,0.827,4.002,-2.578,-0.503,0,27,34,139,322,rotation
0.321,-0.354,0.885,4.021,-2.079,-0.680,0,26,34,136,316,rotation
0.285,-0.392,0.729,3.826,-1.559,-0.829,0,26,33,138,314,rotation
0.311,-0.440,0.743,3.559,-0.960,-0.981,0,26,34,138,313,rotation
0.292,-0.474,0.704,3.284,-0.418,-1.112,0,26,34,138,314,rotation
0.295,-0.518,0.654,3.028,0.115,-1.250,0,26,33,133,314,rotation
0.305,-0.549,0.620,2.708,0.675,-1.404,0,26,33,127,312,rotation
0.309,-0.582,0.586,2.403,1.186,-1.545,0,26,33,126,311,rotation
0.296,-0.612,0.551,2.188,1.549,-1.632,0,26,33,126,308,rotation
0.280,-0.637,0.516,1.974,1.879,-1.655,0,25,34,126,308,rotation
0.233,-0.672,0.467,1.659,2.200,-1.646,0,25,33,123,306,rotation
0.177,-0.703,0.427,1.252,2.638,-1.618,0,23,33,122,306,rotation
0.133,-0.719,0.386,0.825,3.226,-1.560,0,24,33,120,303,rotation
0.104,-0.731,0.317,0.414,3.877,-1.492,0,24,33,120,305,rotation
0.122,-0.768,0.279,0.073,4.366,-1.345,0,23,33,118,309,rotation
0.137,-0.756,0.271,-0.226,4.366,-1.147,0,24,33,118,309,rotation
0.172,-0.745,0.270,-0.468,4.366,-0.958,0,23,30,116,308,rotation
0.201,-0.704,0.291,-0.532,4.366,-0.772,0,23,30,114,310,rotation
0.213,-0.664,0.328,-0.574,4.366,-0.436,0,23,30,114,312,rotation
0.203,-0.634,0.393,-0.568,4.366,-0.017,0,24,30,114,311,rotation
0.166,-0.628,0.404,-0.504,4.366,0.432,0,23,31,114,313,rotation
0.132,-0.668,0.374,-0.609,4.366,0.887,0,24,33,114,313,rotation
0.164,-0.681,0.320,-0.812,4.366,1.202,0,25,33,114,314,rotation
0.258,-0.667,0.310,-1.070,4.366,1.329,0,24,33,114,315,rotation
0.360,-0.653,0.260,-1.288,4.366,1.395,0,24,33,115,316,rotation
0.465,-0.629,0.262,-1.435,4.366,1.490,0,24,33,116,317,rotation
0.536,-0.598,0.237,-1.602,4.236,1.648,0,24,31,115,317,rotation
0.620,-0.553,0.250,-1.749,3.702,1.740,0,24,33,120,318,rotation
0.745,-0.510,0.263,-1.731,3.143,1.724,0,24,33,122,321,rotation
0.837,-0.461,0.284,-1.580,2.520,1.541,0,24,33,123,322,rotation
0.892,-0.448,0.305,-1.348,1.725,1.406,0,24,34,125,323,rotation
0.928,-0.459,0.304,-1.059,0.836,1.424,0,25,33,124,324,rotation
